有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode,備註
"OZO04000R6　日月光投控選擇權,2026/06,履約價400.0,賣權",TWOZO4000R60,2026/02/11,期貨及選擇權,,OPESCS,
"OZO04000U6　日月光投控選擇權,2026/09,履約價400.0,賣權",TWOZO4000U65,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04100Q6　日月光投控選擇權,2026/05,履約價410.0,賣權",TWOZO4100Q60,2026/03/19,期貨及選擇權,,OPESCS,
"OZO04100R6　日月光投控選擇權,2026/06,履約價410.0,賣權",TWOZO4100R69,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04200Q6　日月光投控選擇權,2026/05,履約價420.0,賣權",TWOZO4200Q69,2026/03/19,期貨及選擇權,,OPESCS,
"OZO04200R6　日月光投控選擇權,2026/06,履約價420.0,賣權",TWOZO4200R68,2026/02/23,期貨及選擇權,,OPESCS,
"OZO04200U6　日月光投控選擇權,2026/09,履約價420.0,賣權",TWOZO4200U63,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04300Q6　日月光投控選擇權,2026/05,履約價430.0,賣權",TWOZO4300Q68,2026/04/09,期貨及選擇權,,OPESCS,
"OZO04300R6　日月光投控選擇權,2026/06,履約價430.0,賣權",TWOZO4300R67,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04400Q6　日月光投控選擇權,2026/05,履約價440.0,賣權",TWOZO4400Q67,2026/04/09,期貨及選擇權,,OPESCS,
"OZO04400R6　日月光投控選擇權,2026/06,履約價440.0,賣權",TWOZO4400R66,2026/02/25,期貨及選擇權,,OPESCS,
"OZO04400U6　日月光投控選擇權,2026/09,履約價440.0,賣權",TWOZO4400U61,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04500Q6　日月光投控選擇權,2026/05,履約價450.0,賣權",TWOZO4500Q66,2026/04/09,期貨及選擇權,,OPESCS,
"OZO04500R6　日月光投控選擇權,2026/06,履約價450.0,賣權",TWOZO4500R65,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04600Q6　日月光投控選擇權,2026/05,履約價460.0,賣權",TWOZO4600Q65,2026/04/10,期貨及選擇權,,OPESCS,
"OZO04600R6　日月光投控選擇權,2026/06,履約價460.0,賣權",TWOZO4600R64,2026/02/26,期貨及選擇權,,OPESCS,
"OZO04600U6　日月光投控選擇權,2026/09,履約價460.0,賣權",TWOZO4600U69,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04700Q6　日月光投控選擇權,2026/05,履約價470.0,賣權",TWOZO4700Q64,2026/04/14,期貨及選擇權,,OPESCS,
"OZO04700R6　日月光投控選擇權,2026/06,履約價470.0,賣權",TWOZO4700R63,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04800Q6　日月光投控選擇權,2026/05,履約價480.0,賣權",TWOZO4800Q63,2026/04/14,期貨及選擇權,,OPESCS,
"OZO04800R6　日月光投控選擇權,2026/06,履約價480.0,賣權",TWOZO4800R62,2026/04/14,期貨及選擇權,,OPESCS,
"OZO04800U6　日月光投控選擇權,2026/09,履約價480.0,賣權",TWOZO4800U67,2026/04/16,期貨及選擇權,,OPESCS,
"OZO04900Q6　日月光投控選擇權,2026/05,履約價490.0,賣權",TWOZO4900Q62,2026/04/14,期貨及選擇權,,OPESCS,
"OZO04900R6　日月光投控選擇權,2026/06,履約價490.0,賣權",TWOZO4900R61,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05000Q6　日月光投控選擇權,2026/05,履約價500.0,賣權",TWOZO5000Q68,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05000R6　日月光投控選擇權,2026/06,履約價500.0,賣權",TWOZO5000R67,2026/04/14,期貨及選擇權,,OPESCS,
"OZO05000U6　日月光投控選擇權,2026/09,履約價500.0,賣權",TWOZO5000U62,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05100Q6　日月光投控選擇權,2026/05,履約價510.0,賣權",TWOZO5100Q67,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05100R6　日月光投控選擇權,2026/06,履約價510.0,賣權",TWOZO5100R66,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05200Q6　日月光投控選擇權,2026/05,履約價520.0,賣權",TWOZO5200Q66,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05200R6　日月光投控選擇權,2026/06,履約價520.0,賣權",TWOZO5200R65,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05200U6　日月光投控選擇權,2026/09,履約價520.0,賣權",TWOZO5200U60,2026/04/16,期貨及選擇權,,OPESCS,
"OZO05300Q6　日月光投控選擇權,2026/05,履約價530.0,賣權",TWOZO5300Q65,2026/04/21,期貨及選擇權,,OPESCS,
"OZO05300R6　日月光投控選擇權,2026/06,履約價530.0,賣權",TWOZO5300R64,2026/04/21,期貨及選擇權,,OPESCS,
"OZO05400Q6　日月光投控選擇權,2026/05,履約價540.0,賣權",TWOZO5400Q64,2026/04/21,期貨及選擇權,,OPESCS,
"OZO05400R6　日月光投控選擇權,2026/06,履約價540.0,賣權",TWOZO5400R63,2026/04/21,期貨及選擇權,,OPESCS,
"OZO05400U6　日月光投控選擇權,2026/09,履約價540.0,賣權",TWOZO5400U68,2026/04/21,期貨及選擇權,,OPESCS,
"OZO05500Q6　日月光投控選擇權,2026/05,履約價550.0,賣權",TWOZO5500Q63,2026/04/22,期貨及選擇權,,OPESCS,
"OZO05500R6　日月光投控選擇權,2026/06,履約價550.0,賣權",TWOZO5500R62,2026/04/22,期貨及選擇權,,OPESCS,
"OZO05600Q6　日月光投控選擇權,2026/05,履約價560.0,賣權",TWOZO5600Q62,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05600R6　日月光投控選擇權,2026/06,履約價560.0,賣權",TWOZO5600R61,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05600U6　日月光投控選擇權,2026/09,履約價560.0,賣權",TWOZO5600U66,2026/04/22,期貨及選擇權,,OPESCS,
"OZO05700Q6　日月光投控選擇權,2026/05,履約價570.0,賣權",TWOZO5700Q61,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05700R6　日月光投控選擇權,2026/06,履約價570.0,賣權",TWOZO5700R60,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05800Q6　日月光投控選擇權,2026/05,履約價580.0,賣權",TWOZO5800Q60,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05800R6　日月光投控選擇權,2026/06,履約價580.0,賣權",TWOZO5800R69,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05800U6　日月光投控選擇權,2026/09,履約價580.0,賣權",TWOZO5800U64,2026/04/27,期貨及選擇權,,OPESCS,
"OZO05900Q6　日月光投控選擇權,2026/05,履約價590.0,賣權",TWOZO5900Q69,2026/05/05,期貨及選擇權,,OPESCS,
"OZO05900R6　日月光投控選擇權,2026/06,履約價590.0,賣權",TWOZO5900R68,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06000Q6　日月光投控選擇權,2026/05,履約價600.0,賣權",TWOZO6000Q66,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06000R6　日月光投控選擇權,2026/06,履約價600.0,賣權",TWOZO6000R65,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06000U6　日月光投控選擇權,2026/09,履約價600.0,賣權",TWOZO6000U60,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06100Q6　日月光投控選擇權,2026/05,履約價610.0,賣權",TWOZO6100Q65,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06100R6　日月光投控選擇權,2026/06,履約價610.0,賣權",TWOZO6100R64,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06200Q6　日月光投控選擇權,2026/05,履約價620.0,賣權",TWOZO6200Q64,2026/05/08,期貨及選擇權,,OPESCS,
"OZO06200R6　日月光投控選擇權,2026/06,履約價620.0,賣權",TWOZO6200R63,2026/05/08,期貨及選擇權,,OPESCS,
"OZO06200U6　日月光投控選擇權,2026/09,履約價620.0,賣權",TWOZO6200U68,2026/05/05,期貨及選擇權,,OPESCS,
"OZO06300Q6　日月光投控選擇權,2026/05,履約價630.0,賣權",TWOZO6300Q63,2026/05/08,期貨及選擇權,,OPESCS,
"OZO06300R6　日月光投控選擇權,2026/06,履約價630.0,賣權",TWOZO6300R62,2026/05/08,期貨及選擇權,,OPESCS,
"OZO06400U6　日月光投控選擇權,2026/09,履約價640.0,賣權",TWOZO6400U66,2026/05/08,期貨及選擇權,,OPESCS,
電子選擇權買權
"TEO16600E6　電子選擇權,2026/05,履約價1660.0,買權",TWTEO660AE62,2026/04/01,期貨及選擇權,,OCEICS,
"TEO16600F6　電子選擇權,2026/06,履約價1660.0,買權",TWTEO660AF61,2026/04/01,期貨及選擇權,,OCEICS,
"TEO16700E6　電子選擇權,2026/05,履約價1670.0,買權",TWTEO670AE60,2026/03/10,期貨及選擇權,,OCEICS,
"TEO16700F6　電子選擇權,2026/06,履約價1670.0,買權",TWTEO670AF69,2026/04/01,期貨及選擇權,,OCEICS,
"TEO16800E6　電子選擇權,2026/05,履約價1680.0,買權",TWTEO680AE68,2026/03/10,期貨及選擇權,,OCEICS,
"TEO16800F6　電子選擇權,2026/06,履約價1680.0,買權",TWTEO680AF67,2026/04/01,期貨及選擇權,,OCEICS,
"TEO16900E6　電子選擇權,2026/05,履約價1690.0,買權",TWTEO690AE66,2026/03/10,期貨及選擇權,,OCEICS,
"TEO16900F6　電子選擇權,2026/06,履約價1690.0,買權",TWTEO690AF65,2026/04/01,期貨及選擇權,,OCEICS,
"TEO17000E6　電子選擇權,2026/05,履約價1700.0,買權",TWTEO700AE64,2026/03/10,期貨及選擇權,,OCEICS,
"TEO17000F6　電子選擇權,2026/06,履約價1700.0,買權",TWTEO700AF63,2026/04/01,期貨及選擇權,,OCEICS,
"TEO17100E6　電子選擇權,2026/05,履約價1710.0,買權",TWTEO710AE62,2026/03/10,期貨及選擇權,,OCEICS,
"TEO17100F6　電子選擇權,2026/06,履約價1710.0,買權",TWTEO710AF61,2026/03/25,期貨及選擇權,,OCEICS,
"TEO17200E6　電子選擇權,2026/05,履約價1720.0,買權",TWTEO720AE60,2026/03/05,期貨及選擇權,,OCEICS,
"TEO17200F6　電子選擇權,2026/06,履約價1720.0,買權",TWTEO720AF69,2026/03/24,期貨及選擇權,,OCEICS,
"TEO17300E6　電子選擇權,2026/05,履約價1730.0,買權",TWTEO730AE68,2026/03/05,期貨及選擇權,,OCEICS,
"TEO17300F6　電子選擇權,2026/06,履約價1730.0,買權",TWTEO730AF67,2026/03/24,期貨及選擇權,,OCEICS,
"TEO17400E6　電子選擇權,2026/05,履約價1740.0,買權",TWTEO740AE66,2026/03/05,期貨及選擇權,,OCEICS,
"TEO17400F6　電子選擇權,2026/06,履約價1740.0,買權",TWTEO740AF65,2026/03/24,期貨及選擇權,,OCEICS,
"TEO17500E6　電子選擇權,2026/05,履約價1750.0,買權",TWTEO750AE63,2026/03/05,期貨及選擇權,,OCEICS,
"TEO17500F6　電子選擇權,2026/06,履約價1750.0,買權",TWTEO750AF62,2026/03/24,期貨及選擇權,,OCEICS,
"TEO17600E6　電子選擇權,2026/05,履約價1760.0,買權",TWTEO760AE61,2026/02/24,期貨及選擇權,,OCEICS,
"TEO17600F6　電子選擇權,2026/06,履約價1760.0,買權",TWTEO760AF60,2026/03/24,期貨及選擇權,,OCEICS,
"TEO17700E6　電子選擇權,2026/05,履約價1770.0,買權",TWTEO770AE69,2026/02/24,期貨及選擇權,,OCEICS,
"TEO17700F6　電子選擇權,2026/06,履約價1770.0,買權",TWTEO770AF68,2026/03/23,期貨及選擇權,,OCEICS,
"TEO17800E6　電子選擇權,2026/05,履約價1780.0,買權",TWTEO780AE67,2026/02/24,期貨及選擇權,,OCEICS,
"TEO17800F6　電子選擇權,2026/06,履約價1780.0,買權",TWTEO780AF66,2026/03/20,期貨及選擇權,,OCEICS,
"TEO17900E6　電子選擇權,2026/05,履約價1790.0,買權",TWTEO790AE65,2026/02/24,期貨及選擇權,,OCEICS,
"TEO17900F6　電子選擇權,2026/06,履約價1790.0,買權",TWTEO790AF64,2026/03/20,期貨及選擇權,,OCEICS,
"TEO18000E6　電子選擇權,2026/05,履約價1800.0,買權",TWTEO800AE63,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18000F6　電子選擇權,2026/06,履約價1800.0,買權",TWTEO800AF62,2026/03/20,期貨及選擇權,,OCEICS,
"TEO18100E6　電子選擇權,2026/05,履約價1810.0,買權",TWTEO810AE61,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18100F6　電子選擇權,2026/06,履約價1810.0,買權",TWTEO810AF60,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18200E6　電子選擇權,2026/05,履約價1820.0,買權",TWTEO820AE69,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18200F6　電子選擇權,2026/06,履約價1820.0,買權",TWTEO820AF68,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18300E6　電子選擇權,2026/05,履約價1830.0,買權",TWTEO830AE67,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18300F6　電子選擇權,2026/06,履約價1830.0,買權",TWTEO830AF66,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18400E6　電子選擇權,2026/05,履約價1840.0,買權",TWTEO840AE65,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18400F6　電子選擇權,2026/06,履約價1840.0,買權",TWTEO840AF64,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18500E6　電子選擇權,2026/05,履約價1850.0,買權",TWTEO850AE62,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18500F6　電子選擇權,2026/06,履約價1850.0,買權",TWTEO850AF61,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18600E6　電子選擇權,2026/05,履約價1860.0,買權",TWTEO860AE60,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18600F6　電子選擇權,2026/06,履約價1860.0,買權",TWTEO860AF69,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18700E6　電子選擇權,2026/05,履約價1870.0,買權",TWTEO870AE68,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18700F6　電子選擇權,2026/06,履約價1870.0,買權",TWTEO870AF67,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18800E6　電子選擇權,2026/05,履約價1880.0,買權",TWTEO880AE66,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18800F6　電子選擇權,2026/06,履約價1880.0,買權",TWTEO880AF65,2026/03/19,期貨及選擇權,,OCEICS,
"TEO18900E6　電子選擇權,2026/05,履約價1890.0,買權",TWTEO890AE64,2026/02/24,期貨及選擇權,,OCEICS,
"TEO18900F6　電子選擇權,2026/06,履約價1890.0,買權",TWTEO890AF63,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19000E6　電子選擇權,2026/05,履約價1900.0,買權",TWTEO900AE62,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19000F6　電子選擇權,2026/06,履約價1900.0,買權",TWTEO900AF61,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19100E6　電子選擇權,2026/05,履約價1910.0,買權",TWTEO910AE60,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19100F6　電子選擇權,2026/06,履約價1910.0,買權",TWTEO910AF69,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19200E6　電子選擇權,2026/05,履約價1920.0,買權",TWTEO920AE68,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19200F6　電子選擇權,2026/06,履約價1920.0,買權",TWTEO920AF67,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19300E6　電子選擇權,2026/05,履約價1930.0,買權",TWTEO930AE66,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19300F6　電子選擇權,2026/06,履約價1930.0,買權",TWTEO930AF65,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19400E6　電子選擇權,2026/05,履約價1940.0,買權",TWTEO940AE64,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19400F6　電子選擇權,2026/06,履約價1940.0,買權",TWTEO940AF63,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19500E6　電子選擇權,2026/05,履約價1950.0,買權",TWTEO950AE61,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19500F6　電子選擇權,2026/06,履約價1950.0,買權",TWTEO950AF60,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19600E6　電子選擇權,2026/05,履約價1960.0,買權",TWTEO960AE69,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19600F6　電子選擇權,2026/06,履約價1960.0,買權",TWTEO960AF68,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19700E6　電子選擇權,2026/05,履約價1970.0,買權",TWTEO970AE67,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19700F6　電子選擇權,2026/06,履約價1970.0,買權",TWTEO970AF66,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19700G6　電子選擇權,2026/07,履約價1970.0,買權",TWTEO970AG65,2026/04/16,期貨及選擇權,,OCEICS,
"TEO19750E6　電子選擇權,2026/05,履約價1975.0,買權",TWTEO975AE62,2026/04/16,期貨及選擇權,,OCEICS,
"TEO19800E6　電子選擇權,2026/05,履約價1980.0,買權",TWTEO980AE65,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19800F6　電子選擇權,2026/06,履約價1980.0,買權",TWTEO980AF64,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19800G6　電子選擇權,2026/07,履約價1980.0,買權",TWTEO980AG63,2026/04/16,期貨及選擇權,,OCEICS,
"TEO19850E6　電子選擇權,2026/05,履約價1985.0,買權",TWTEO985AE60,2026/04/16,期貨及選擇權,,OCEICS,
"TEO19900E6　電子選擇權,2026/05,履約價1990.0,買權",TWTEO990AE63,2026/02/24,期貨及選擇權,,OCEICS,
"TEO19900F6　電子選擇權,2026/06,履約價1990.0,買權",TWTEO990AF62,2026/03/19,期貨及選擇權,,OCEICS,
"TEO19900G6　電子選擇權,2026/07,履約價1990.0,買權",TWTEO990AG61,2026/04/16,期貨及選擇權,,OCEICS,
"TEO19950E6　電子選擇權,2026/05,履約價1995.0,買權",TWTEO995AE68,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20000E6　電子選擇權,2026/05,履約價2000.0,買權",TWTEO000BE60,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20000F6　電子選擇權,2026/06,履約價2000.0,買權",TWTEO000BF69,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20000G6　電子選擇權,2026/07,履約價2000.0,買權",TWTEO000BG68,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20050E6　電子選擇權,2026/05,履約價2005.0,買權",TWTEO005BE65,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20100E6　電子選擇權,2026/05,履約價2010.0,買權",TWTEO010BE68,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20100F6　電子選擇權,2026/06,履約價2010.0,買權",TWTEO010BF67,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20100G6　電子選擇權,2026/07,履約價2010.0,買權",TWTEO010BG66,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20150E6　電子選擇權,2026/05,履約價2015.0,買權",TWTEO015BE63,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20200E6　電子選擇權,2026/05,履約價2020.0,買權",TWTEO020BE66,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20200F6　電子選擇權,2026/06,履約價2020.0,買權",TWTEO020BF65,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20200G6　電子選擇權,2026/07,履約價2020.0,買權",TWTEO020BG64,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20250E6　電子選擇權,2026/05,履約價2025.0,買權",TWTEO025BE61,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20300E6　電子選擇權,2026/05,履約價2030.0,買權",TWTEO030BE64,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20300F6　電子選擇權,2026/06,履約價2030.0,買權",TWTEO030BF63,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20300G6　電子選擇權,2026/07,履約價2030.0,買權",TWTEO030BG62,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20350E6　電子選擇權,2026/05,履約價2035.0,買權",TWTEO035BE69,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20400E6　電子選擇權,2026/05,履約價2040.0,買權",TWTEO040BE62,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20400F6　電子選擇權,2026/06,履約價2040.0,買權",TWTEO040BF61,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20400G6　電子選擇權,2026/07,履約價2040.0,買權",TWTEO040BG60,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20450E6　電子選擇權,2026/05,履約價2045.0,買權",TWTEO045BE67,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20500E6　電子選擇權,2026/05,履約價2050.0,買權",TWTEO050BE69,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20500F6　電子選擇權,2026/06,履約價2050.0,買權",TWTEO050BF68,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20500G6　電子選擇權,2026/07,履約價2050.0,買權",TWTEO050BG67,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20550E6　電子選擇權,2026/05,履約價2055.0,買權",TWTEO055BE64,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20600E6　電子選擇權,2026/05,履約價2060.0,買權",TWTEO060BE67,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20600F6　電子選擇權,2026/06,履約價2060.0,買權",TWTEO060BF66,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20600G6　電子選擇權,2026/07,履約價2060.0,買權",TWTEO060BG65,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20650E6　電子選擇權,2026/05,履約價2065.0,買權",TWTEO065BE62,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20700E6　電子選擇權,2026/05,履約價2070.0,買權",TWTEO070BE65,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20700F6　電子選擇權,2026/06,履約價2070.0,買權",TWTEO070BF64,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20700G6　電子選擇權,2026/07,履約價2070.0,買權",TWTEO070BG63,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20750E6　電子選擇權,2026/05,履約價2075.0,買權",TWTEO075BE60,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20800E6　電子選擇權,2026/05,履約價2080.0,買權",TWTEO080BE63,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20800F6　電子選擇權,2026/06,履約價2080.0,買權",TWTEO080BF62,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20800G6　電子選擇權,2026/07,履約價2080.0,買權",TWTEO080BG61,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20850E6　電子選擇權,2026/05,履約價2085.0,買權",TWTEO085BE68,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20900E6　電子選擇權,2026/05,履約價2090.0,買權",TWTEO090BE61,2026/02/24,期貨及選擇權,,OCEICS,
"TEO20900F6　電子選擇權,2026/06,履約價2090.0,買權",TWTEO090BF60,2026/03/19,期貨及選擇權,,OCEICS,
"TEO20900G6　電子選擇權,2026/07,履約價2090.0,買權",TWTEO090BG69,2026/04/16,期貨及選擇權,,OCEICS,
"TEO20950E6　電子選擇權,2026/05,履約價2095.0,買權",TWTEO095BE66,2026/04/16,期貨及選擇權,,OCEICS,
"TEO21000E6　電子選擇權,2026/05,履約價2100.0,買權",TWTEO100BE69,2026/02/24,期貨及選擇權,,OCEICS,
"TEO21000F6　電子選擇權,2026/06,履約價2100.0,買權",TWTEO100BF68,2026/03/19,期貨及選擇權,,OCEICS,
"TEO21000G6　電子選擇權,2026/07,履約價2100.0,買權",TWTEO100BG67,2026/04/16,期貨及選擇權,,OCEICS,
"TEO21050E6　電子選擇權,2026/05,履約價2105.0,買權",TWTEO105BE64,2026/04/16,期貨及選擇權,,OCEICS,
